,time,low,high,open,close,volume
111,1536246000.0,6391.01,6460.0,6457.97,6411.62,850.1580828
112,1536249600.0,6390.0,6433.99,6411.11,6410.01,582.56378531
113,1536253200.0,6375.01,6429.0,6410.02,6375.09,531.47829293
114,1536256800.0,6329.41,6436.43,6375.09,6414.4,876.99051384
115,1536260400.0,6410.0,6460.0,6414.05,6453.42,371.37827862
116,1536264000.0,6421.12,6453.42,6453.42,6442.61,353.1679692
117,1536267600.0,6425.0,6455.0,6442.61,6429.9,359.00509826
118,1536271200.0,6429.22,6455.0,6429.89,6454.99,256.57191405
119,1536274800.0,6454.99,6530.0,6454.99,6495.0,633.7256434
120,1536278400.0,6459.15,6495.0,6495.0,6481.76,406.35377239
121,1536282000.0,6481.75,6516.83,6481.76,6512.73,382.91341422
122,1536285600.0,6478.49,6529.0,6512.79,6494.92,446.90510381
123,1536289200.0,6491.92,6507.93,6494.92,6494.94,166.83638072
124,1536292800.0,6475.0,6494.94,6494.94,6483.89,177.61465059
125,1536296400.0,6483.89,6512.95,6483.9,6511.51,104.30661858
126,1536300000.0,6467.5,6530.0,6511.5,6472.09,347.26688864
127,1536303600.0,6472.07,6485.01,6472.08,6485.01,175.874651
128,1536307200.0,6440.0,6485.01,6485.0,6454.97,288.68070277
129,1536310800.0,6434.09,6461.75,6454.42,6455.0,114.34494671
130,1536314400.0,6325.0,6456.07,6455.0,6363.96,881.87842449
131,1536318000.0,6351.0,6392.39,6363.96,6366.2,314.8722502
132,1536321600.0,6366.2,6442.02,6366.2,6424.99,213.15660323
133,1536325200.0,6425.0,6446.57,6425.0,6441.96,194.25847718
134,1536328800.0,6407.7,6478.91,6441.52,6410.82,336.17609708
135,1536332400.0,6361.0,6435.35,6410.82,6375.95,516.30850506
136,1536336000.0,6360.0,6485.0,6375.95,6439.26,874.39266303
137,1536339600.0,6386.0,6444.1,6439.26,6415.0,565.8053871
138,1536343200.0,6397.94,6428.68,6415.0,6410.03,286.09467398
139,1536346800.0,6405.0,6429.25,6410.03,6419.99,224.30044892
140,1536350400.0,6415.0,6442.58,6420.0,6442.58,242.42131746
141,1536354000.0,6417.36,6442.58,6442.58,6421.18,344.69418984
142,1536357600.0,6399.01,6425.0,6421.18,6400.0,530.17988797
143,1536361200.0,6382.19,6419.9,6399.43,6395.01,233.59334006
144,1536364800.0,6395.01,6441.11,6395.01,6428.25,209.85421812
145,1536368400.0,6422.31,6441.0,6428.26,6422.32,180.86980901
146,1536372000.0,6422.31,6444.65,6422.32,6436.3,159.67743813
147,1536375600.0,6410.69,6438.65,6436.28,6414.7,162.56402587
148,1536379200.0,6405.69,6423.63,6414.7,6422.66,117.96378061
149,1536382800.0,6416.31,6435.0,6422.66,6435.0,63.71022595
150,1536386400.0,6430.0,6448.0,6435.0,6432.12,193.18946409
151,1536390000.0,6432.11,6441.82,6432.12,6437.45,44.61511419
152,1536393600.0,6437.44,6460.0,6437.45,6454.52,91.11587705
153,1536397200.0,6439.07,6457.18,6454.52,6456.13,47.46860856
154,1536400800.0,6444.13,6456.13,6456.12,6446.85,40.77595114
155,1536404400.0,6428.43,6450.0,6446.85,6437.75,59.75554959
156,1536408000.0,6365.1,6437.75,6437.74,6412.02,463.71888967
157,1536411600.0,6393.09,6423.29,6412.01,6415.74,110.32820589
158,1536415200.0,6395.01,6415.75,6415.74,6399.99,162.05582812
159,1536418800.0,6390.0,6430.0,6399.99,6425.52,213.54539698
160,1536422400.0,6376.0,6428.9,6425.52,6378.12,238.71188778
161,1536426000.0,6150.0,6400.0,6378.17,6212.99,1782.80387491
162,1536429600.0,6125.0,6213.0,6212.99,6190.1,1287.21199927
163,1536433200.0,6161.0,6200.0,6190.09,6177.49,512.77415553
164,1536436800.0,6116.0,6183.0,6177.5,6171.43,558.65353691
165,1536440400.0,6156.17,6185.0,6171.42,6183.92,284.9914614
166,1536444000.0,6165.71,6200.0,6183.83,6175.1,303.17023205
167,1536447600.0,6172.0,6196.99,6175.1,6188.0,292.16224132
168,1536451200.0,6166.89,6189.99,6188.0,6180.0,201.32359796
169,1536454800.0,6179.99,6200.0,6180.0,6200.0,222.87032953
170,1536458400.0,6159.0,6200.0,6200.0,6165.0,458.64286008
171,1536462000.0,6147.0,6177.78,6165.0,6177.78,309.33113502
